C11_0017	COG0009	9/9	Putative translation factor (SUA5)	Translation, ribosomal structure and biogenesis
C4_0376	COG0601	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C4_0377	COG1173	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C4_0391	COG1173	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C4_0392	COG0601	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C4_0393	COG0747	9/9	ABC-type dipeptide transport system, periplasmic component	Amino acid transport and metabolism
C4_0397	COG0747	9/9	ABC-type dipeptide transport system, periplasmic component	Amino acid transport and metabolism
C4_0418	COG0175	7/9	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes	Amino acid transport and metabolism
C4_0432	COG0834	9/9	ABC-type amino acid transport/signal transduction systems, periplasmic component/domain	Amino acid transport and metabolism
C4_0436	COG0665	9/9	Glycine/D-amino acid oxidases (deaminating)	Amino acid transport and metabolism
C4_0464	COG0346	9/9	Lactoylglutathione lyase and related lyases	Amino acid transport and metabolism
C4_0485	COG0697	8/9	Permeases of the drug/metabolite transporter (DMT) superfamily	Amino acid transport and metabolism
C4_0487	COG1113	8/9	Gamma-aminobutyrate permease and related permeases	Amino acid transport and metabolism
C4_0493	COG1027	4/9	Aspartate ammonia-lyase	Amino acid transport and metabolism
C4_0494	COG1113	8/9	Gamma-aminobutyrate permease and related permeases	Amino acid transport and metabolism
C4_0495	COG0252	6/9	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	Amino acid transport and metabolism
C4_0506	COG1506	3/9	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases	Amino acid transport and metabolism
C4_0506	COG1505	6/9	Serine proteases of the peptidase family S9A	Amino acid transport and metabolism
C4_0508	COG2355	2/9	Zn-dependent dipeptidase, microsomal dipeptidase homolog	Amino acid transport and metabolism
C4_0518	COG0410	5/9	ABC-type branched-chain amino acid transport systems, ATPase component	Amino acid transport and metabolism
C4_0520	COG4177	5/9	ABC-type branched-chain amino acid transport system, permease component	Amino acid transport and metabolism
C4_0521	COG0559	5/9	Branched-chain amino acid ABC-type transport system, permease components	Amino acid transport and metabolism
C4_0522	COG0683	5/9	ABC-type branched-chain amino acid transport systems, periplasmic component	Amino acid transport and metabolism
C4_0585	COG0345	9/9	Pyrroline-5-carboxylate reductase	Amino acid transport and metabolism
C4_0591	COG0560	9/9	Phosphoserine phosphatase	Amino acid transport and metabolism
C50_0019	COG1506	3/9	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases	Amino acid transport and metabolism
C50_0022	COG0436	9/9	Aspartate/tyrosine/aromatic aminotransferase	Amino acid transport and metabolism
C50_0024	COG0686	6/9	Alanine dehydrogenase	Amino acid transport and metabolism
C50_0061	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C50_0071	COG1174	6/9	ABC-type proline/glycine betaine transport systems, permease component	Amino acid transport and metabolism
C50_0072	COG1125	6/9	ABC-type proline/glycine betaine transport systems, ATPase components	Amino acid transport and metabolism
C50_0073	COG1174	6/9	ABC-type proline/glycine betaine transport systems, permease component	Amino acid transport and metabolism
C50_0075	COG2755	6/9	Lysophospholipase L1 and related esterases	Amino acid transport and metabolism
C50_0080	COG0624	9/9	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	Amino acid transport and metabolism
C50_0082	COG1173	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C50_0083	COG0601	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C50_0084	COG4166	7/9	ABC-type oligopeptide transport system, periplasmic component	Amino acid transport and metabolism
C50_0099	COG1173	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C50_0100	COG0601	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C50_0101	COG0747	9/9	ABC-type dipeptide transport system, periplasmic component	Amino acid transport and metabolism
C50_0103	COG0031	9/9	Cysteine synthase	Amino acid transport and metabolism
C50_0136	COG2610	5/9	H+/gluconate symporter and related permeases	Amino acid transport and metabolism
C50_0138	COG0119	9/9	Isopropylmalate/homocitrate/citramalate synthases	Amino acid transport and metabolism
C50_0178	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C50_0212	COG0531	9/9	Amino acid transporters	Amino acid transport and metabolism
C50_0219	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C50_0235	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C50_0255	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C50_0268	COG1280	4/9	Putative threonine efflux protein	Amino acid transport and metabolism
C50_0285	COG1173	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C50_0286	COG0601	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C50_0287	COG0747	9/9	ABC-type dipeptide transport system, periplasmic component	Amino acid transport and metabolism
C51_0001	COG0747	9/9	ABC-type dipeptide transport system, periplasmic component	Amino acid transport and metabolism
C51_0033	COG2303	7/9	Choline dehydrogenase and related flavoproteins	Amino acid transport and metabolism
C51_0058	COG0411	3/9	ABC-type branched-chain amino acid transport systems, ATPase component	Amino acid transport and metabolism
C51_0059	COG0410	5/9	ABC-type branched-chain amino acid transport systems, ATPase component	Amino acid transport and metabolism
C51_0060	COG0559	5/9	Branched-chain amino acid ABC-type transport system, permease components	Amino acid transport and metabolism
C51_0061	COG4177	5/9	ABC-type branched-chain amino acid transport system, permease component	Amino acid transport and metabolism
C51_0063	COG0683	5/9	ABC-type branched-chain amino acid transport systems, periplasmic component	Amino acid transport and metabolism
C52_0035	COG3104	5/9	Dipeptide/tripeptide permease	Amino acid transport and metabolism
C52_0044	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C52_0052	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	Amino acid transport and metabolism
C52_0064	COG0111	9/9	Phosphoglycerate dehydrogenase and related dehydrogenases	Amino acid transport and metabolism
C52_0069	COG0329	9/9	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	Amino acid transport and metabolism
C52_0076	COG0747	9/9	ABC-type dipeptide transport system, periplasmic component	Amino acid transport and metabolism
C52_0077	COG0601	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C52_0078	COG1173	9/9	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	Amino acid transport and metabolism
C52_0080	COG4608	5/9	ABC-type oligopeptide transport system, ATPase component	Amino acid transport and metabolism
C52_0095	COG2610	5/9	H+/gluconate symporter and related permeases	Amino acid transport and metabolism
C52_0134	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C52_0135	COG0129	9/9	Dihydroxyacid dehydratase/phosphogluconate dehydratase	Amino acid transport and metabolism
C52_0136	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C52_0142	COG0560	9/9	Phosphoserine phosphatase	Amino acid transport and metabolism
C52_0177	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C52_0220	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C52_0221	COG0066	9/9	3-isopropylmalate dehydratase small subunit	Amino acid transport and metabolism
C52_0222	COG0065	9/9	3-isopropylmalate dehydratase large subunit	Amino acid transport and metabolism
C52_0236	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C52_0240	COG0137	9/9	Argininosuccinate synthase	Amino acid transport and metabolism
C52_0247	COG1280	4/9	Putative threonine efflux protein	Amino acid transport and metabolism
C52_0259	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C54_0011	COG1506	3/9	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases	Amino acid transport and metabolism
C54_0014	COG0834	9/9	ABC-type amino acid transport/signal transduction systems, periplasmic component/domain	Amino acid transport and metabolism
C54_0015	COG0765	6/9	ABC-type amino acid transport system, permease component	Amino acid transport and metabolism
C54_0016	COG1126	6/9	ABC-type polar amino acid transport system, ATPase component	Amino acid transport and metabolism
C55_0075	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C55_0081	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	Amino acid transport and metabolism
C55_0093	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C55_0105	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C55_0110	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C55_0112	COG0473	9/9	Isocitrate/isopropylmalate dehydrogenase	Amino acid transport and metabolism
C55_0123	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C55_0133	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	Amino acid transport and metabolism
C55_0156	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C55_0158	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C55_0164	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	Amino acid transport and metabolism
C55_0166	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C55_0172	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C55_0177	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C55_0241	COG2171	9/9	Tetrahydrodipicolinate N-succinyltransferase	Amino acid transport and metabolism
C56_0010	COG0520	9/9	Selenocysteine lyase	Amino acid transport and metabolism
C57_0023	COG0346	9/9	Lactoylglutathione lyase and related lyases	Amino acid transport and metabolism
C58_0009	COG2066	4/9	Glutaminase	Amino acid transport and metabolism
C58_0011	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C58_0014	COG1296	5/9	Predicted branched-chain amino acid permease (azaleucine resistance)	Amino acid transport and metabolism
C58_0028	COG0076	4/9	Glutamate decarboxylase and related PLP-dependent proteins	Amino acid transport and metabolism
C58_0032	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C5_0018	COG0031	9/9	Cysteine synthase	Amino acid transport and metabolism
C60_0054	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C60_0061	COG1280	4/9	Putative threonine efflux protein	Amino acid transport and metabolism
C60_0062	COG0165	9/9	Argininosuccinate lyase	Amino acid transport and metabolism
C60_0063	COG0137	9/9	Argininosuccinate synthase	Amino acid transport and metabolism
C60_0069	COG1364	9/9	N-acetylglutamate synthase (N-acetylornithine aminotransferase)	Amino acid transport and metabolism
C62_0007	COG1703	9/9	Putative periplasmic protein kinase ArgK and related GTPases of G3E family	Amino acid transport and metabolism
C62_0008	COG0346	9/9	Lactoylglutathione lyase and related lyases	Amino acid transport and metabolism
C62_0018	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C62_0020	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C62_0043	COG0076	4/9	Glutamate decarboxylase and related PLP-dependent proteins	Amino acid transport and metabolism
C62_0046	COG0697	8/9	Permeases of the drug/metabolite transporter (DMT) superfamily	Amino acid transport and metabolism
C62_0051	COG0175	7/9	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes	Amino acid transport and metabolism
C6_0002	COG0308	9/9	Aminopeptidase N	Amino acid transport and metabolism
C6_0019	COG0346	9/9	Lactoylglutathione lyase and related lyases	Amino acid transport and metabolism
C6_0062	COG4992	9/9	Ornithine/acetylornithine aminotransferase	Amino acid transport and metabolism
C6_0072	COG0346	9/9	Lactoylglutathione lyase and related lyases	Amino acid transport and metabolism
C6_0074	COG2303	7/9	Choline dehydrogenase and related flavoproteins	Amino acid transport and metabolism
C6_0075	COG0346	9/9	Lactoylglutathione lyase and related lyases	Amino acid transport and metabolism
C6_0092	COG0757	9/9	3-dehydroquinate dehydratase II	Amino acid transport and metabolism
C6_0093	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C6_0128	COG1171	9/9	Threonine dehydratase	Amino acid transport and metabolism
C6_0129	COG0346	9/9	Lactoylglutathione lyase and related lyases	Amino acid transport and metabolism
C6_0141	COG0112	9/9	Glycine/serine hydroxymethyltransferase	Amino acid transport and metabolism
C7_0009	COG0129	9/9	Dihydroxyacid dehydratase/phosphogluconate dehydratase	Amino acid transport and metabolism
C7_0028	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C7_0035	COG0747	9/9	ABC-type dipeptide transport system, periplasmic component	Amino acid transport and metabolism
C7_0044	COG0436	9/9	Aspartate/tyrosine/aromatic aminotransferase	Amino acid transport and metabolism
C7_0057	COG2171	9/9	Tetrahydrodipicolinate N-succinyltransferase	Amino acid transport and metabolism
C7_0060	COG0624	9/9	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	Amino acid transport and metabolism
C7_0078	COG1126	6/9	ABC-type polar amino acid transport system, ATPase component	Amino acid transport and metabolism
C7_0079	COG0765	6/9	ABC-type amino acid transport system, permease component	Amino acid transport and metabolism
C7_0092	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C7_0101	COG1174	6/9	ABC-type proline/glycine betaine transport systems, permease component	Amino acid transport and metabolism
C7_0102	COG1174	6/9	ABC-type proline/glycine betaine transport systems, permease component	Amino acid transport and metabolism
C7_0103	COG1125	6/9	ABC-type proline/glycine betaine transport systems, ATPase components	Amino acid transport and metabolism
C7_0124	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C8_0016	COG3616	6/9	Predicted amino acid aldolase or racemase	Amino acid transport and metabolism
C8_0028	COG1126	6/9	ABC-type polar amino acid transport system, ATPase component	Amino acid transport and metabolism
C8_0029	COG0765	6/9	ABC-type amino acid transport system, permease component	Amino acid transport and metabolism
C8_0029	COG0834	9/9	ABC-type amino acid transport/signal transduction systems, periplasmic component/domain	Amino acid transport and metabolism
C8_0040	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C9_0054	COG0477	9/9	Permeases of the major facilitator superfamily	Amino acid transport and metabolism
C11_0070	COG0537	9/9	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	Nucleotide transport and metabolism
C11_0078	COG0044	9/9	Dihydroorotase and related cyclic amidohydrolases	Nucleotide transport and metabolism
C14_0064	COG0232	9/9	dGTP triphosphohydrolase	Nucleotide transport and metabolism
C14_0141	COG0105	9/9	Nucleoside diphosphate kinase	Nucleotide transport and metabolism
C14_0154	COG0015	9/9	Adenylosuccinate lyase	Nucleotide transport and metabolism
C15_0057	COG4266	2/9	Allantoicase	Nucleotide transport and metabolism
C15_0058	COG0044	9/9	Dihydroorotase and related cyclic amidohydrolases	Nucleotide transport and metabolism
C16_0092	COG0127	9/9	Xanthosine triphosphate pyrophosphatase	Nucleotide transport and metabolism
C17_0009	COG0504	8/9	CTP synthase (UTP-ammonia lyase)	Nucleotide transport and metabolism
C17_0016	COG0283	9/9	Cytidylate kinase	Nucleotide transport and metabolism
C18_0027	COG0516	9/9	IMP dehydrogenase/GMP reductase	Nucleotide transport and metabolism
C22_0009	COG1957	7/9	Inosine-uridine nucleoside N-ribohydrolase	Nucleotide transport and metabolism
C24_0024	COG0194	9/9	Guanylate kinase	Nucleotide transport and metabolism
C24_0026	COG0284	9/9	Orotidine-5'-phosphate decarboxylase	Nucleotide transport and metabolism
C24_0027	COG0458	9/9	Carbamoylphosphate synthase large subunit (split gene in MJ)	Nucleotide transport and metabolism
C24_0028	COG0505	9/9	Carbamoylphosphate synthase small subunit	Nucleotide transport and metabolism
C24_0030	COG0044	9/9	Dihydroorotase and related cyclic amidohydrolases	Nucleotide transport and metabolism
C24_0031	COG0540	9/9	Aspartate carbamoyltransferase, catalytic chain	Nucleotide transport and metabolism
C24_0032	COG2065	8/9	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	Nucleotide transport and metabolism
C25_0015	COG0503	8/9	Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins	Nucleotide transport and metabolism
C26_0010	COG0537	9/9	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	Nucleotide transport and metabolism
C27_0043	COG0756	9/9	dUTPase	Nucleotide transport and metabolism
C28_0035	COG2233	6/9	Xanthine/uracil permeases	Nucleotide transport and metabolism
C29_0021	COG1351	9/9	Predicted alternative thymidylate synthase	Nucleotide transport and metabolism
C30_0046	COG0528	9/9	Uridylate kinase	Nucleotide transport and metabolism
C32_0005	COG0208	9/9	Ribonucleotide reductase, beta subunit	Nucleotide transport and metabolism
C32_0006	COG0209	9/9	Ribonucleotide reductase, alpha subunit	Nucleotide transport and metabolism
C32_0007	COG1780	6/9	Protein involved in ribonucleotide reduction	Nucleotide transport and metabolism
C33_0007	COG0125	9/9	Thymidylate kinase	Nucleotide transport and metabolism
C33_0026	COG0041	9/9	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	Nucleotide transport and metabolism
C33_0027	COG0026	9/9	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	Nucleotide transport and metabolism
C33_0050	COG0563	9/9	Adenylate kinase and related kinases	Nucleotide transport and metabolism
C33_0052	COG2233	6/9	Xanthine/uracil permeases	Nucleotide transport and metabolism
C33_0083	COG0005	6/9	Purine nucleoside phosphorylase	Nucleotide transport and metabolism
C34_0005	COG1816	5/9	Adenosine deaminase	Nucleotide transport and metabolism
C34_0006	COG0213	4/9	Thymidine phosphorylase	Nucleotide transport and metabolism
C34_0007	COG0295	5/9	Cytidine deaminase	Nucleotide transport and metabolism
C35_0045	COG0519	9/9	GMP synthase, PP-ATPase domain/subunit	Nucleotide transport and metabolism
C35_0045	COG0518	9/9	GMP synthase - Glutamine amidotransferase domain	Nucleotide transport and metabolism
C35_0048	COG0516	9/9	IMP dehydrogenase/GMP reductase	Nucleotide transport and metabolism
C35_0049	COG0516	9/9	IMP dehydrogenase/GMP reductase	Nucleotide transport and metabolism
C36_0043	COG0563	9/9	Adenylate kinase and related kinases	Nucleotide transport and metabolism
C36_0106	COG1953	2/9	Cytosine/uracil/thiamine/allantoin permeases	Nucleotide transport and metabolism
C39_0030	COG0044	9/9	Dihydroorotase and related cyclic amidohydrolases	Nucleotide transport and metabolism
C39_0089	COG2233	6/9	Xanthine/uracil permeases	Nucleotide transport and metabolism
C39_0231	COG0537	9/9	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	Nucleotide transport and metabolism
C39_0277	COG1051	9/9	ADP-ribose pyrophosphatase	Nucleotide transport and metabolism
C3_0004	COG0044	9/9	Dihydroorotase and related cyclic amidohydrolases	Nucleotide transport and metabolism
C41_0015	COG0138	9/9	AICAR transformylase/IMP cyclohydrolase PurH (only IMP cyclohydrolase domain in Aful)	Nucleotide transport and metabolism
C41_0044	COG0207	6/9	Thymidylate synthase	Nucleotide transport and metabolism
C42_0037	COG0150	9/9	Phosphoribosylaminoimidazole (AIR) synthetase	Nucleotide transport and metabolism
C42_0039	COG0034	9/9	Glutamine phosphoribosylpyrophosphate amidotransferase	Nucleotide transport and metabolism
C42_0044	COG0046	9/9	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	Nucleotide transport and metabolism
C42_0045	COG2820	2/9	Uridine phosphorylase	Nucleotide transport and metabolism
C42_0049	COG0047	9/9	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	Nucleotide transport and metabolism
C42_0050	COG1828	8/9	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS component	Nucleotide transport and metabolism
C42_0059	COG0152	9/9	Phosphoribosylaminoimidazolesuccinocarboxamide (SAICAR) synthase	Nucleotide transport and metabolism
C48_0008	COG0537	9/9	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	Nucleotide transport and metabolism
C48_0010	COG0015	9/9	Adenylosuccinate lyase	Nucleotide transport and metabolism
C48_0015	COG0151	9/9	Phosphoribosylamine-glycine ligase	Nucleotide transport and metabolism
C48_0018	COG0537	9/9	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	Nucleotide transport and metabolism
C4_0009	COG0590	9/9	Cytosine/adenosine deaminases	Nucleotide transport and metabolism
C4_0178	COG0590	9/9	Cytosine/adenosine deaminases	Nucleotide transport and metabolism
C4_0222	COG4266	2/9	Allantoicase	Nucleotide transport and metabolism
C4_0237	COG0634	9/9	Hypoxanthine-guanine phosphoribosyltransferase	Nucleotide transport and metabolism
C4_0308	COG0461	9/9	Orotate phosphoribosyltransferase	Nucleotide transport and metabolism
C4_0337	COG0104	9/9	Adenylosuccinate synthase	Nucleotide transport and metabolism
C4_0349	COG0027	6/9	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	Nucleotide transport and metabolism
C4_0549	COG0788	7/9	Formyltetrahydrofolate hydrolase	Nucleotide transport and metabolism
C4_0551	COG0274	8/9	Deoxyribose-phosphate aldolase	Nucleotide transport and metabolism
C4_0566	COG2233	6/9	Xanthine/uracil permeases	Nucleotide transport and metabolism
C4_0581	COG0248	9/9	Exopolyphosphatase	Nucleotide transport and metabolism
C50_0107	COG0402	4/9	Cytosine deaminase and related metal-dependent hydrolases	Nucleotide transport and metabolism
C51_0028	COG0717	9/9	Deoxycytidine deaminase	Nucleotide transport and metabolism
C51_0039	COG0005	6/9	Purine nucleoside phosphorylase	Nucleotide transport and metabolism
C52_0209	COG0518	9/9	GMP synthase - Glutamine amidotransferase domain	Nucleotide transport and metabolism
C55_0225	COG0248	9/9	Exopolyphosphatase	Nucleotide transport and metabolism
C60_0064	COG0299	9/9	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	Nucleotide transport and metabolism
C6_0115	COG0402	4/9	Cytosine deaminase and related metal-dependent hydrolases	Nucleotide transport and metabolism
C7_0005	COG2169	4/9	Adenosine deaminase	Nucleotide transport and metabolism
C8_0012	COG1816	5/9	Adenosine deaminase	Nucleotide transport and metabolism
C12_0033	COG0237	9/9	Dephospho-CoA kinase	Coenzyme transport and metabolism
C12_0070	COG0147	9/9	Anthranilate/para-aminobenzoate synthases component I	Coenzyme transport and metabolism
C12_0090	COG0157	9/9	Nicotinate-nucleotide pyrophosphorylase	Coenzyme transport and metabolism
C12_0091	COG0029	7/9	Aspartate oxidase	Coenzyme transport and metabolism
C12_0092	COG0379	9/9	Quinolinate synthase	Coenzyme transport and metabolism
C12_0096	COG0502	8/9	Biotin synthase and related enzymes	Coenzyme transport and metabolism
C12_0111	COG0028	9/9	Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]	Coenzyme transport and metabolism
C12_0112	COG0028	9/9	Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]	Coenzyme transport and metabolism
C12_0158	COG0142	9/9	Geranylgeranyl pyrophosphate synthase	Coenzyme transport and metabolism
C12_0196	COG2087	8/9	Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase	Coenzyme transport and metabolism
C12_0197	COG2038	9/9	NaMN:DMB phosphoribosyltransferase	Coenzyme transport and metabolism
C12_0198	COG0368	5/9	Cobalamin-5-phosphate synthase	Coenzyme transport and metabolism
C13_0001	COG0321	9/9	Lipoate-protein ligase B	Coenzyme transport and metabolism
C13_0002	COG0320	9/9	Lipoate synthase	Coenzyme transport and metabolism
C13_0013	COG0171	9/9	NAD synthase	Coenzyme transport and metabolism
C13_0014	COG0413	9/9	Ketopantoate hydroxymethyltransferase	Coenzyme transport and metabolism
C14_0049	COG0262	8/9	Dihydrofolate reductase	Coenzyme transport and metabolism
C14_0086	COG0635	8/9	Coproporphyrinogen III oxidase and related Fe-S oxidoreductases	Coenzyme transport and metabolism
C14_0088	COG0175	7/9	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes	Coenzyme transport and metabolism
C14_0113	COG1057	9/9	Nicotinic acid mononucleotide adenylyltransferase	Coenzyme transport and metabolism
C14_0118	COG0111	9/9	Phosphoglycerate dehydrogenase and related dehydrogenases	Coenzyme transport and metabolism
C14_0133	COG0111	9/9	Phosphoglycerate dehydrogenase and related dehydrogenases	Coenzyme transport and metabolism
C14_0143	COG0285	9/9	Folylpolyglutamate synthase	Coenzyme transport and metabolism
C16_0099	COG1488	8/9	Nicotinic acid phosphoribosyltransferase	Coenzyme transport and metabolism
C17_0067	COG1052	2/9	Lactate dehydrogenase and related dehydrogenases	Coenzyme transport and metabolism
C18_0037	COG1120	6/9	ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components	Coenzyme transport and metabolism
C1_0022	COG0512	9/9	Anthranilate/para-aminobenzoate synthases component II	Coenzyme transport and metabolism
C1_0058	COG1120	6/9	ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components	Coenzyme transport and metabolism
C1_0067	COG0262	8/9	Dihydrofolate reductase	Coenzyme transport and metabolism
C1_0077	COG2226	9/9	Methylase involved in ubiquinone/menaquinone biosynthesis	Coenzyme transport and metabolism
C1_0100	COG0115	9/9	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	Coenzyme transport and metabolism
C1_0108	COG0684	8/9	Demethylmenaquinone methyltransferase	Coenzyme transport and metabolism
C20_0021	COG0512	9/9	Anthranilate/para-aminobenzoate synthases component II	Coenzyme transport and metabolism
C20_0021	COG0147	9/9	Anthranilate/para-aminobenzoate synthases component I	Coenzyme transport and metabolism
C21_0012	COG1429	6/9	Cobalamin biosynthesis protein CobN and related Mg-chelatases	Coenzyme transport and metabolism
C21_0015	COG2082	6/9	Precorrin isomerase	Coenzyme transport and metabolism
C21_0016	COG2243	6/9	Precorrin-2 methylase	Coenzyme transport and metabolism
C21_0017	COG2099	6/9	Precorrin-6x reductase	Coenzyme transport and metabolism
C21_0018	COG2242	7/9	Precorrin-6B methylase 2	Coenzyme transport and metabolism
C21_0018	COG2241	8/9	Precorrin-6B methylase 1	Coenzyme transport and metabolism
C22_0021	COG0276	9/9	Protoheme ferro-lyase (ferrochelatase)	Coenzyme transport and metabolism
C24_0008	COG0054	9/9	Riboflavin synthase beta-chain	Coenzyme transport and metabolism
C24_0009	COG0807	8/9	GTP cyclohydrolase II	Coenzyme transport and metabolism
C24_0010	COG0307	9/9	Riboflavin synthase alpha chain	Coenzyme transport and metabolism
C24_0011	COG0117	9/9	Pyrimidine deaminase	Coenzyme transport and metabolism
C24_0011	COG1985	9/9	Pyrimidine reductase, riboflavin biosynthesis	Coenzyme transport and metabolism
C24_0021	COG0192	9/9	S-adenosylmethionine synthetase	Coenzyme transport and metabolism
C24_0022	COG0452	9/9	Phosphopantothenoylcysteine synthetase/decarboxylase	Coenzyme transport and metabolism
C26_0002	COG0311	8/9	Predicted glutamine amidotransferase involved in pyridoxine biosynthesis	Coenzyme transport and metabolism
C26_0005	COG0214	9/9	Pyridoxine biosynthesis enzyme	Coenzyme transport and metabolism
C27_0006	COG1985	9/9	Pyrimidine reductase, riboflavin biosynthesis	Coenzyme transport and metabolism
C27_0015	COG1232	9/9	Protoporphyrinogen oxidase	Coenzyme transport and metabolism
